Sentiment,Tweet,Cleantweet
0,Kaya becus aja jd permpuan dia yng g becus jd perempuan ko sukanya sm laki orng heheh,kaya becus saja jadi perempuan dia yang tidak becus jadi perempuan kok sukanya sama laki orng heheh
0,Yg gk becus tuh loh jedun...hidup nya cuma bisanya ngerusak kbhgiaan org lain .mau hidup serba mewah tp g mau krja mlh morotin laki org..karma psti akn mnghampirimu????????,yang tidak becus itu loh jedunhidup nya cuma bisanya ngerusak kbhgiaan orang lain mau hidup serba mewah tapi tidak mau krja mlh morotin laki orgkarma pasti akn mnghampirimu
0,Gue gak suka sm ni orang. Idupnya kebanyakan ribut.,saya tidak suka sama ini orang idupnya kebanyakan ribut
0,Dasar artis abal abal enggk laku di layar kaca...udh Enggk ada duit kere Miskin..Jadi maen k dukun buat minta elmu pelet perebut suami org yg kaya...,dasar artis abal abal enggk laku di layar kacaudh enggk ada uang tidak punya uang miskinjadi main ke dukun buat minta elmu pelet perebut suami orang yang kaya
0,"Yg nama ny plagiat ya plagiat, walaupun laku tp tetep ajah ciptaan dri hasil plagiat..wkwkwkwk gua mah ogah dwngerin ajah udh pngen muntah",yang nama nya plagiat iya plagiat walaupun laku tapi tetep saja ciptaan dari hasil plagiatwkwkwkwk saya mah tidak mau dwngerin saja sudah pngen muntah
0,"Dasar plagiat semuanya, ga bisa kreatip.memalukab bgt",dasar plagiat semuanya tidak bisa kreatipmemalukab banget
0,"Dan dengan begonya dia bilang ""apanya yang sama yaaa liriknya aja tentang percintaan gitu kok lagu saya"" bener2 tolol si ayu. Gapunya kuping apa y orang yg dipermasalahin nadanya ????????",dan dengan begonya dia bilang apanya yang sama yaaa liriknya saja tentang percintaan begitu kok lagu saya bener2 sangat bodoh si ayu gapunya kuping apa ya orang yang dipermasalahin nadanya
0,Itu pacarnya anggel pietrs kali.... dan cowok itu juga masih bocah....  <USERNAME> yaelah jes.. terxta kelakuan mu sama aja sprti ayuting2 Hidupmu penuh dengan drama MURAHAN,itu pacarnya anggel pietrs kali dan cowok itu juga masih bocah yaelah jes terxta kelakuan mu sama saja seperti ayuting2 hidupmu penuh dengan drama murahan
0,"japok gateeel emang,uda jelas dia ada main sama si mamad,sampe"" si jessica dimusuhin,deddy corbuzier aja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggung,itu aja sih menurut gue",japok gateeel emanguda jelas dia ada main sama si mamadsampe si jessica dimusuhindeddy corbuzier saja jijik sama si japok semenjak nagita diundang di hitam putih berarti nagita cerita di belakang panggungitu saja sih menurut saya
0, <USERNAME> lebih memalukan anda buk ...ngomong pelakor emang ibuk udah pernah jadi pelakor ya kok bisa tau ayu pelakor wkwkwkwkwk. ..awas ibu nanti malah justru rumah tangga ibu yg dimasukin pelakor atau anaknya nanti jadi pelakor ..,lebih memalukan anda buk bicara pelakor memang ibuk sudah pernah jadi pelakor iya kok bisa tahu ayu pelakor wkwkwkwkwk awas ibu nanti bahkan justru rumah tangga ibu yang dimasukin pelakor atau anaknya nanti jadi pelakor
0,Wah itu Kerdus mulutnya busuk...jangan jangan sampah makanannya,wah itu kerdus mulutnya busukjangan jangan sampah makanannya
0, <USERNAME> TAI loe di gedein bagus buat pupuk jngan bacot loe goblok !!! nih cewek knpa bawa2 suku ?,kotoran kamu di gedein bagus buat pupuk jngan banyak bicara kamu bodoh ini cewek kenapa bawa2 suku
0,LAH ELO ARTIS APAAN? PAPAN BLENYEK AJA BELAGU AMAT ARTIS APAAN KGA POPULER SAMA SEKALU HAHAHA,lah kamu artis apa papan blenyek saja belagu amat artis apa kga populer sama sekalu hahaha
0,ANANG MUKA NYA KAYA BABIII GITU AJA DI DEMENIN JIJIKK,anang muka nya kaya babiii begitu saja di demenin jijikk
0,"Kalau ga suka sama ayu ting ting ga usah separah itu dong ngejudge nya. Punya HATI dan OTAK kan? Dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan. Jadi jangan seenak nya menjudge orang seperti itu, kaya udah SEMPURNA AJA LO!  <USERNAME>",kalau tidak suka sama ayu ting ting tidak perlu separah itu dong ngejudge nya punya hati dan otak kan dia juga manusia punya kekurangan dan juga punya kelebihan dan dia juga punya perasaan jadi jangan seenak nya menjudge orang seperti itu kaya sudah sempurna saja kamu
0,"Ga pantes dipanggil ustad..org munafik ceramah sana sini org kelakuan sndr aja menzolimi istri sah nya dgn poligami diam2.kacian istri pertamanya,ga tw malu istri keduanya.. hadeh klo ada yg msh manggil dia bwt ceramah namanya bodo..",tidak pantes dipanggil ustadorg munafik ceramah sana sini orang kelakuan sndr saja menzolimi istri sah nya dengan poligami diam2kacian istri pertamanyaga tahu malu istri keduanya hadeh kalau ada yang masih panggil dia buat ceramah namanya bodo
0,Biadab!! Klo nanti anak lo di bully.. Gue mampusin ya!!!,biadab kalau nanti anak kamu di bully saya mampusin iya
0,"Dasar ANJING tuh cowok bukan org, berani sama cowok biasa one by one jangan sama yg lemah, dasar yah cowok2 jaman skrg, casing doank cowok, nyali nya lebih2 dari banci",dasar anjing itu cowok bukan orang berani sama cowok biasa one by one jangan sama yang lemah dasar yah cowok2 jaman sekarang casing doank cowok nyali nya lebih2 dari banci
0," <USERNAME> iya kasian si micin?? padahal perusahan produk micin mengiklan kan kalo masak ""tambahkan micin biar tambah sedap"" netizen menyudutkan mecin seolah semua kebodohan orang yg punya gangguan jiwa ngemil micin??#justiceformicin",iya kasian si micin padahal perusahan produk micin mengiklan kan kalau masak tambahkan micin biar tambah sedap netizen menyudutkan mecin seolah semua kebodohan orang yang punya gangguan jiwa ngemil micin
0,Wahh jngn2 ini Vidio lama...kok bajunya norak bngtt seorang ayuu...terlihat murahaan,wahh jngn2 ini vidio lamakok bajunya norak bngtt seorang ayuuterlihat murahaan
0, <USERNAME> bego lo ya,bodoh kamu iya
0,Editan banget itu. Ya ampun si mommy lambe kehabisan gosib ya buat si pelakor ?????????,editan sangat itu iya ampun si mommy lambe kehabisan gosib iya buat si pelakor
0,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc.. otak lu rusak min?,yah admin nya termasuk golongan pengonsumsi mecin dan pil pcc otak kamu rusak admin
0,cuma org govlok yg prcya ayu slgkuh sma rafi.buktinya rafi sma gigi skrg baek2 aja..dan ktamu ayu itu pelakor?? SUAMI Siapa yg d rebut woyy?? skrg ayu punya suami?? fikir pke otak mkanya jgn kbanyakan micin kan jdi govlok,cuma orang govlok yang prcya ayu slgkuh sama rafibuktinya rafi sama gigi sekarang baek2 ajadan ktamu ayu itu pelakor suami siapa yang di rebut woyy sekarang ayu punya suami fikir pakai otak mkanya jangan kbanyakan micin kan jadi govlok
0, <USERNAME> hoy barisan sakit hati ?? jijikk banget.. fans billy mah ALHAMDULILLAH bgt billy putus sama manusiaa buluk ituu... itu yg ditunggu lama2 akhiry putus juga.. dan sekarang kobil jg jijik sama ni orang :v,hoy barisan sakit hati jijikk sangat fans billy mah alhamdulillah banget billy putus sama manusiaa buluk ituu itu yang ditunggu lama lama akhiry putus juga dan sekarang kobil juga jijik sama ini orang v
0,"MBA  <USERNAME> KALAU KAMU GAK NGERASA CINLOK SAMA BABANG ANTHONY TERUS KALIAN AWALNYA KETEMU DIMANA SIH? DI SINET BOY KAN? ALAH NGAKU AJAAA. BERARTI KAN MBA DUMANG CINLOK, JANGAN SOK2 BILANG GAK CINLOK ITU NAMANYA PEMBODOHAN . WAJAR DONG NETIZEN BILANG RATU CINLOK KENYATAAN EMANG YA KAN? JANGAN MARAH .... RESIKO JADI ARTIS HAHAHHAA PINTER2 YA MBA KALAU MAU CARI ALASAN HAHAHAHAHA",mbak kalau kamu tidak ngerasa cinlok sama babang anthony terus kalian awalnya ketemu dimana sih di sinet boy kan alah mengaku ajaaa berarti kan mbak dumang cinlok jangan sok2 bilang tidak cinlok itu namanya pembodohan wajar dong netizen bilang ratu cinlok kenyataan memang iya kan jangan marah resiko jadi artis hahahhaa pinter2 iya mbak kalau mau cari alasan hahahahaha
0," <USERNAME> Noh urus tu kuin lu, biar ga gatel nempel2 ama laki orng, masyarakat udh tau kali japok gundik janda gatel,udh kenyataan nya begtu KATANYA ANAK SHOLEHAH AGAMA NYA KUAT TAPI MATA KULIAH AGAMA CMA DPT 1,KATANYA AGAMA NYA KUAT TPI HAMIL DI LUAR",noh urus tu kuin kamu biar tidak gatel nempel2 sama laki orng masyarakat sudah tahu kali japok gundik janda gateludh kenyataan nya begtu katanya anak sholehah agama nya kuat tapi mata kuliah agama cma dapat 1katanya agama nya kuat tapi hamil di luar
0," <USERNAME> bilang tu sama kuin lu, jangan gesek grepe ama lakik orng, ga malu apa udh hamil di luar nikah, kegatelan amat jadi janda",bilang tu sama kuin kamu jangan gesek grepe sama lakik orng tidak malu apa sudah hamil di luar nikah kegatelan amat jadi janda
0," <USERNAME> please lo jangan bela pelakor,ini semua hukuman untuk si muljem karna uda tega recut suami sahabat sendiri,dia lagi menjalani sanksi sosialnya!! kenapa valakor mesti dibenci?? karna biar ga ada valakor"" lainnya di Indonesia,biar musnah sem",please kamu jangan bela pelakorini semua hukuman untuk si muljem karena sudah tega recut suami sahabat sendiridia lagi menjalani sanksi sosialnya kenapa valakor mesti dibenci karena biar tidak ada valakor lainnya di indonesiabiar musnah sem
0,"NAJIS. INI BARU MUAKK, MENJIJIKAN, PELAKOR. JIJIK",najis ini baru muakk menjijikan pelakor jijik
0,Semoga pelakor2 kena karma dan semoga dapat karma yg meninggalkan istrinya yg bwrjuang dg dia dr nol tp setelah sukses selingkuh dan sok jd penguasa ke istri ya..,semoga pelakor2 kena karma dan semoga dapat karma yang meninggalkan istrinya yang bwrjuang dengan dia dari nol tapi setelah sukses selingkuh dan sok jadi penguasa ke istri iya
0,Sedih ya skrg ngamen di kawinan org .. mantan istri mahhhh naik pesawat jet .. bhay pelakor n botakbego ??????,sedih iya sekarang ngamen di kawinan orang mantan istri mahhhh naik pesawat jet bhay pelakor dan botakbego
0, <USERNAME> heeehh lo pelakornya yaaaakkk??? Ngapa lo jadi emosi??? Situuu kenal gw??? Kalo berani pake akun asli dong. Pantes pake akun bodong! Ngerebut laki orang juga diem2. ?????????? keceplosan yak pake aku bodong. Ngakak gueeee ?????????? lucu lo!,heeehh kamu pelakornya yaaaakkk ngapa kamu jadi emosi situuu kenal saya kalau berani pakai akun asli dong pantes pakai akun bodong ngerebut laki orang juga diem2 keceplosan yak pakai aku bodong tertawa gueeee lucu kamu
0,Wkwkwkwk udh gak laku lagi jd nyanyi dhajatan si lonte pelakor,wkwkwkwk sudah tidak laku lagi jadi nyanyi dhajatan si lonte pelakor
0," <USERNAME> wakakak banyak lah cerita kyk gituu, buat pembelajaran aja.. jgn sampe ni swamik swamik lebih milih ke pelakor drpd istri pertama. Bakalan hancuuurr bookk ga bohong deh. Bakalan kere bakalan kismin bakalan nyungsep. Emang yg ngatur rezeki tu tuha",wakakak banyak lah cerita seperti gituu buat pembelajaran saja jangan sampai ini swamik swamik lebih milih ke pelakor daripada istri pertama akan hancuuurr bookk tidak bohong deh akan tidak punya uang akan kismin akan nyungsep memang yang ngatur rezeki tu tuha
0,Ini cwenya yg bego apa cwonya yg pinter ya ?! Emg lakinya kaya ?! Atau macho atau apa gitu plus nya ? Kayanya cuma jago gombal ?? atau maennya gesit ?! Ulala #ngakakabis,ini cwenya yang bodoh apa cwonya yang pinter iya memang lakinya kaya atau macho atau apa begitu plus nya kayaknya cuma jago suka merayu atau maennya gesit ulala
0, <USERNAME> kamu itu yg bodoh! Ngapain keluarga depok komen org yg gak ada artinya lagi buat mereka??. ..cuma kalian aja yg hidupnya gak bahagia yg suka menghujat orang dan hidup artis ayu terlalu berpengaruh buat kamu!!. Emang dasar kamu benci ayu..klo,kamu itu yang bodoh sedang apa keluarga depok komen orang yang tidak ada artinya lagi buat mereka cuma kalian saja yang hidupnya tidak bahagia yang suka menghujat orang dan hidup artis ayu terlalu berpengaruh buat kamu memang dasar kamu benci ayuklo
0, <USERNAME> saya mah lihat yg terlihat jelas.. bukan main prasangka kayak elu.elu itu haters kayak dukun...dukun titisan dajjal .. sok Pinter tapi otak kosong?????? sorry ye.. gue bala Nabi Muhammad yg percaya klo udh ditunjukkin 4 saksi Dan bukti.. klo,saya mah lihat yang terlihat jelas bukan main prasangka kayak eluelu itu seseorang yang tidak menyukai kayak dukundukun titisan dajjal sok pinter tapi otak kosong maaf ye saya bala nabi muhammad yang percaya kalau sudah ditunjukkin 4 saksi dan bukti kalau
0,Mata ku sepet baca koment fans ubul empang ..minggir woy bikin rusuh aja nih jaer amis jijik sumpah.soal enji sm cewek lain ttp aja bala jaer nyampah bikin ribut .,mata ku sepet baca koment fans ubul empang minggir woy bikin rusuh saja ini jaer amis jijik sumpahsoal enji sama cewek lain tetap saja bala jaer membuat sampah bikin ribut
0,"Ini siapa sih si enji, hartis kah ? Males banget jijik laki model beginian mah gak ada tanggung jwbnya. Ayu bunting di tinggalin anak gak di akuin, skrg anak udh nongol bilqis cantek eh sampek bini nya ngeposting yg seolah enji kangen anaknya. Najonggg jijik betoll.. Dah deh min gak usah di bahas lagi laki macam begini, hartis aja bukan gak ada panutan yg bisa di ambil  <USERNAME>",ini siapa sih si enji hartis kah malas sangat jijik laki model beginian mah tidak ada tanggung jwbnya ayu bunting di tinggalin anak tidak di akuin sekarang anak sudah nongol bilqis cantek eh sampek bini nya ngeposting yang seolah enji kangen anaknya najonggg jijik betoll deh deh admin tidak perlu di bahas lagi laki macam begini hartis saja bukan tidak ada panutan yang bisa di ambil
0," <USERNAME> bego nya lagi pede amat ngomong seolah yg dia bilang paling bener, padahal bukti aja kaga ada. Mau keliatan pinter jatohnya bego??",bodoh nya lagi percaya diri amat bicara seolah yang dia bilang paling benar padahal bukti saja tidak ada mau kelihatan pinter jatohnya bodoh
0,Yang pada bilang enji ganteng bebas slingkuh bego kali. Ganteng pala lu bau menyan. Gada ganteng ganteng nya. Kebanyakan gaya kek mantan bini depok nya.,yang pada bilang enji ganteng bebas slingkuh bodoh kali ganteng kepala kamu bau menyan gada ganteng ganteng nya kebanyakan gaya seperti mantan bini depok nya
0,"Sebenarnye cocok enji sama att, sama sama GATEEEEL hahah pantesan si tongtong dipertemukan dgn enji, udh hukum alam klw jodoh kita cerminan diri kita, nah si entong hrsnya bekaca dgn masa lalu biar sadar tp teryata otak 1 M tetep mau di pertahankan jd skrg mlh menjadi jadi guatelnye, sama aja kek enji, hah",sebenarnye cocok enji sama att sama sama gateeeel hahah pantesan si tongtong dipertemukan dengan enji sudah hukum alam kalau jodoh kita cerminan diri kita nah si entong hrsnya bekaca dengan masa lalu biar sadar tapi teryata otak 1 m tetep mau di pertahankan jadi sekarang mlh menjadi jadi guatelnye sama saja seperti enji hah
0," <USERNAME> oalaahhh,, semakin banyak aja pelakor ?? laki nya jg kegatelan, tp namanya laki ibarat kucing di ksh ikan jaer gratis ya kga nolak wkwkkwkw",oalaahhh semakin banyak saja pelakor laki nya juga kegatelan tapi namanya laki ibarat kucing di ksh ikan jaer gratis iya kga nolak wkwkkwkw
0,"Begitulah laki2 ya sis, lebih suka pecun2 murahan, daripada prempuan baik2 berjilbab ato pintar. Enji2, kok downgrade sih? Dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi.. jeleknya seleramu",begitulah laki2 iya kakak perempuan lebih suka pecun2 murahan daripada prempuan baik2 berjilbab atau pintar enji2 kok downgrade sih dari pedangdut naik kelas prempuan berjilbab ehh milih sama pecun lagi jeleknya seleramu
0,Motorninja aj songong amat mba org yg punya mobil lamborgini aj biasa wae kok ????????,motorninja saja sombong amat mbak orang yang punya mobil lamborgini saja biasa wae kok
0,GoBlOk ?????? gua nonton berkali≤ kaget juga ??,bodoh saya nonton berkali kaget juga
0,"Ga usa pake anjing, babi!! ?????? kalo gw bls gitu wkwk",tidak usa pakai anjing babi kalau saya balas begitu tertawa
0,Oh ini toh yang kemaren TIDAK MENGHARGAI KARYA ORANG DAN SEENAKNYA BILANG JELEK BANGET... Aduh itu penganten perempuan nya KEKENYANGAN yah... Ampe kembung gitu perut nya... #pepuraLuGU,oh ini walaupun begitu yang kemarin tidak menghargai karya orang dan seenaknya bilang jelek sangat aduh itu penganten perempuan nya kekenyangan yah ampe kembung begitu perut nya
0,"Dari awal percaya gimik Raffi gigi dn att...sehingga att peserta keluarga di hujad dn anak ny...di hujad ...semakin kesini penonton semakin di bodohin?? semakin publik tertuju mereka ??????yg kasihan para penghujad ....ga apa"" lah ayu ga ada di pesbukers biar dia ngeluarkn album"" baru single baru setelah para artis halan"" keluar nengri gimik"" apa lagi yoo",dari awal percaya gimik raffi gigi dn attsehingga att peserta keluarga di hujad dn anak nydi hujad semakin kesini penonton semakin di bodohin semakin publik tertuju mereka yang kasihan para penghujad tidak apa lah ayu tidak ada di pesbukers biar dia ngeluarkn album baru single baru setelah para artis halan keluar nengri gimik apa lagi yoo
